X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL
2682621.461,2563105.574,141,T20150014302,ABS to receive accident,Finished,8/07/2015 0:00,9:45:00,No,Vehicle overturned (no collision),Wednesday,OFF CARRIAGEWAY ON LEFT BEND,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,305648,147.0371073,-36.41301369,Non-Intersection,ALPINE,NORTH EASTERN REGION,2682621.461,2563105.574,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,RURAL_VICTORIA,ALPINE
2492014.693,2347915.73,788,T20150015305,ABS to receive accident,Finished,8/07/2015 0:00,9:50:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,Not known,No,222041,144.9087812,-38.37024043,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2492014.693,2347915.73,3,1,0,0,1,2,2,1,0,0,2,0,0,0,1,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA
2510435.687,2415835.159,289,T20150014296,ABS to receive accident,Finished,8/07/2015 0:00,10:44:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,291611,145.1184095,-37.75837646,Non-Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2510435.687,2415835.159,3,2,0,0,2,1,2,1,0,1,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MANNINGHAM
2398051.193,2437158.088,65844,T20150014291,ABS to receive accident,Finished,8/07/2015 0:00,10:52:00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,T intersection,Serious injury accident,50 km/hr,No,53109,143.8459109,-37.5606919,Intersection,BALLARAT,WESTERN REGION,2398051.193,2437158.088,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT
2513086.131,2420715.773,228,T20150014292,ABS to receive accident,Finished,8/07/2015 0:00,11:00:00,No,Collision with vehicle,Wednesday,LEFT REAR,No,Day,No,Cross intersection,Other injury accident,Not known,No,44842,145.1483632,-37.71436919,Intersection,NILLUMBIK,METROPOLITAN NORTH WEST REGION,2513086.131,2420715.773,5,1,0,0,1,4,1,3,0,2,2,1,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,NILLUMBIK
2543375.246,2385721.642,240,T20150014300,ABS to receive accident,Finished,8/07/2015 0:00,11:23:00,No,Collision with a fixed object,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,Yes,292245,145.4939934,-38.02874783,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2543375.246,2385721.642,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CARDINIA
2473668.952,2581511.771,321,T20150014309,ABS to receive accident,Finished,8/07/2015 0:00,11:35:00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,291598,144.7069535,-36.26500957,Non-Intersection,CAMPASPE,NORTHERN REGION,2473668.952,2581511.771,3,2,0,0,2,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,No,1,2,1,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CAMPASPE
2680753.344,2375371.098,256,T20150014297,ABS to receive accident,Finished,8/07/2015 0:00,11:45:00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,52062,147.0609878,-38.10542305,Intersection,WELLINGTON,EASTERN REGION,2680753.344,2375371.098,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,WELLINGTON
2537431.598,2443569.928,299,T20150014304,ABS to receive accident,Finished,8/07/2015 0:00,12:00:00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,No,292112,145.4234771,-37.50778146,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2537431.598,2443569.928,3,3,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,"MURRINDINDI,MURRINDINDI"
2524767.844,2377745.247,241,T20150014301,ABS to receive accident,Finished,8/07/2015 0:00,12:05:00,No,Collision with vehicle,Wednesday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,No,Day,Yes,T intersection,Serious injury accident,50 km/hr,No,291440,145.2823851,-38.10128733,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2524767.844,2377745.247,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY
2482141.171,2419203.735,172,T20150014317,ABS to receive accident,Finished,8/07/2015 0:00,12:30:00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,70 km/hr,No,39308,144.7974037,-37.72796799,Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2482141.171,2419203.735,3,1,0,1,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2476936.147,2419797.623,173,T20150014319,ABS to receive accident,Finished,8/07/2015 0:00,12:45:00,No,Collision with vehicle,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,45520,144.7383881,-37.7224491,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2476936.147,2419797.623,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MELTON
2520863.062,2338505.266,290,T20150014303,ABS to receive accident,Finished,8/07/2015 0:00,13:05:00,No,Collision with vehicle,Wednesday,ENTERING PARKING,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,291387,145.2389662,-38.45485379,Non-Intersection,BASS COAST,EASTERN REGION,2520863.062,2338505.266,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,TOWNS,TOWNS,BASS COAST
2486015.047,2347849.904,65845,T20150014305,ABS to receive accident,Finished,8/07/2015 0:00,13:20:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,1115,144.8401103,-38.37078052,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2486015.047,2347849.904,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA
2242384.263,2638413.699,185,T20150014367,Non ABS accident,Private Property,8/07/2015 0:00,13:30:00,No,No collision and no object struck,Wednesday,OTHER MANOEUVRING NOT INCLUDED IN DCAs 140-148,No,Day,No,Unknown,Serious injury accident,Camping grounds or off road,No,294382,142.152759,-35.71783682,Off Road,YARRIAMBIACK,WESTERN REGION,2242384.263,2638413.699,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,YARRIAMBIACK
2526706.273,2396373.86,616,T20150015269,ABS to receive accident,Finished,8/07/2015 0:00,13:30:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,T intersection,Other injury accident,Not known,No,42669,145.3037351,-37.93341417,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2526706.273,2396373.86,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,"KNOX,YARRA RANGES"
2396382.048,2434669.245,322,T20150014326,ABS to receive accident,Finished,8/07/2015 0:00,13:30:00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,292489,143.8269291,-37.58299884,Non-Intersection,BALLARAT,WESTERN REGION,2396382.048,2434669.245,5,3,0,3,0,2,3,2,0,3,2,0,0,0,0,0,0,0,0,0,No,1,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT
2508954.047,2386064.682,246,T20150014310,ABS to receive accident,Finished,8/07/2015 0:00,13:55:00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,291556,145.1020433,-38.0265947,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2508954.047,2386064.682,2,1,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,KINGSTON
2433722.952,2526096.636,171,T20150014313,ABS to receive accident,Finished,8/07/2015 0:00,14:00:00,No,Collision with vehicle,Wednesday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,50 km/hr,No,51636,144.2575944,-36.76249809,Intersection,BENDIGO,NORTHERN REGION,2433722.952,2526096.636,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO
2495877.464,2409568.085,142,T20150014306,ABS to receive accident,Finished,8/07/2015 0:00,14:23:00,No,Struck Pedestrian,Wednesday,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,Yes,Day,Yes,Not at intersection,Other injury accident,Not known,No,293179,144.9532097,-37.81497316,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2495877.464,2409568.085,5,1,0,0,1,4,3,1,0,3,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELBOURNE_CBD,MELBOURNE_CBD,MELBOURNE
2522558.793,2410487.736,183,T20150014345,ABS to receive accident,Finished,8/07/2015 0:00,14:50:00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,No,Not at intersection,Other injury accident,50 km/hr,No,307314,145.2561791,-37.80634516,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2522558.793,2410487.736,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MAROONDAH
2440988.947,2367828.216,268,T20150014330,Non ABS accident,Finished,8/07/2015 0:00,15:05:00,No,Struck Pedestrian,Wednesday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,Yes,Private property,Serious injury accident,Camping grounds or off road,No,292128,144.3265324,-38.18915801,Off Road,GEELONG,SOUTH WESTERN REGION,2440988.947,2367828.216,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,No,0,1,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG
2436126.709,2524575.013,269,T20150014333,ABS to receive accident,Finished,8/07/2015 0:00,15:30:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,T intersection,Other injury accident,50 km/hr,No,57309,144.2843532,-36.77632104,Intersection,BENDIGO,NORTHERN REGION,2436126.709,2524575.013,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO
2518660.303,2385816.281,741,T20150015249,ABS to receive accident,Finished,8/07/2015 0:00,15:30:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,25,145.2125345,-38.02871322,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518660.303,2385816.281,6,2,0,0,2,4,2,2,0,0,2,0,0,0,4,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DANDENONG
2436069.8,2410347.188,181,T20150014331,ABS to receive accident,Finished,8/07/2015 0:00,16:00:00,No,Collision with a fixed object,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,Not known,Yes,292643,144.2740138,-37.80569348,Non-Intersection,MOORABOOL,WESTERN REGION,2436069.8,2410347.188,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MOORABOOL
2483089.382,2409681.583,267,T20150014318,ABS to receive accident,Finished,8/07/2015 0:00,16:13:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,100 km/hr,No,291430,144.807938,-37.81373348,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2483089.382,2409681.583,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2527220.28,2388303.005,381,T20150014358,ABS to receive accident,Finished,8/07/2015 0:00,16:21:00,No,Collision with a fixed object,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,T intersection,Serious injury accident,50 km/hr,Yes,291467,145.3097807,-38.00591965,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527220.28,2388303.005,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY
2511565.71,2385818.349,258,T20150014332,ABS to receive accident,Finished,8/07/2015 0:00,16:27:00,No,Collision with vehicle,Wednesday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,60 km/hr,No,291812,145.1316913,-38.0288341,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2511565.71,2385818.349,3,1,0,1,0,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,KINGSTON
2515569.831,2409738.831,270,T20150014335,ABS to receive accident,Finished,8/07/2015 0:00,16:30:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,No,Cross intersection,Other injury accident,70 km/hr,No,39498,145.1768304,-37.81323839,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2515569.831,2409738.831,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE
2460522.127,2423847.841,259,T20150014338,ABS to receive accident,Finished,8/07/2015 0:00,16:35:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60 km/hr,No,291473,144.5524002,-37.68544558,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2460522.127,2423847.841,6,2,0,0,2,4,3,3,0,3,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,SMALL_CITIES,SMALL_CITIES,MELTON
2505182.426,2422538.002,218,T20150014387,ABS to receive accident,Finished,8/07/2015 0:00,16:45:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),Yes,Dusk/Dawn,No,Not at intersection,Other injury accident,60 km/hr,No,291437,145.0587493,-37.69802529,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2505182.426,2422538.002,2,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,WHITTLESEA
2490523.955,2410855.418,248,T20150014315,ABS to receive accident,Finished,8/07/2015 0:00,17:00:00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dusk/Dawn,Yes,Cross intersection,Serious injury accident,60 km/hr,No,38744,144.8923963,-37.80329233,Intersection,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,2490523.955,2410855.418,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG
2515063.607,2379102.889,444,T20150014660,ABS to receive accident,Finished,8/07/2015 0:00,17:00:00,No,Collision with vehicle,Wednesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Dusk/Dawn,No,Not at intersection,Other injury accident,60 km/hr,No,292151,145.1716971,-38.08925838,Non-Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2515063.607,2379102.889,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,FRANKSTON
2496381.212,2422780.768,1107,T20150015788,ABS to receive accident,Finished,8/07/2015 0:00,17:15:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,70 km/hr,No,292398,144.9589762,-37.69584952,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496381.212,2422780.768,3,1,0,0,1,2,3,0,0,0,3,0,0,0,0,0,0,0,0,1,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,MORELAND
2499533.983,2400537.248,593,T20150015143,ABS to receive accident,Finished,8/07/2015 0:00,17:30:00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dark Street lights on,No,Cross intersection,Other injury accident,60 km/hr,No,41157,144.9947015,-37.8962729,Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2499533.983,2400537.248,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BAYSIDE
2496814.81,2415994.866,257,T20150014324,ABS to receive accident,Finished,8/07/2015 0:00,17:46:00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dusk/Dawn,Yes,T intersection,Other injury accident,50 km/hr,No,35935,144.9638072,-37.75698865,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496814.81,2415994.866,2,2,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MORELAND
2490105.971,2422544.928,65846,T20150014327,ABS to receive accident,Finished,8/07/2015 0:00,18:00:00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,100 km/hr,No,292938,144.8877972,-37.69792778,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2490105.971,2422544.928,7,4,0,1,3,3,3,4,0,3,4,0,0,0,0,0,0,0,0,0,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,HUME
2488771.738,2420311.341,182,T20150014339,ABS to receive accident,Finished,8/07/2015 0:00,18:05:00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Serious injury accident,100 km/hr,No,291448,144.8726852,-37.71806385,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2488771.738,2420311.341,5,1,0,1,0,4,1,4,0,0,5,0,0,0,0,0,0,0,0,0,No,0,5,0,5,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2496778.019,2415723.401,291,T20150014341,ABS to receive accident,Finished,8/07/2015 0:00,18:05:00,Yes,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,40 km/hr,No,291707,144.9634764,-37.75944567,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496778.019,2415723.401,3,1,0,0,1,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,MORELAND
2543587.377,2365013.165,324,T20150014340,ABS to receive accident,Finished,8/07/2015 0:00,19:30:00,Yes,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dark Street lights on,Yes,T intersection,Other injury accident,100 km/hr,No,35703,145.4976439,-38.21524971,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2543587.377,2365013.165,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CARDINIA
2520856.507,2335825.123,323,T20150014334,ABS to receive accident,Finished,8/07/2015 0:00,19:30:00,Yes,Collision with a fixed object,Wednesday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,80 km/hr,Yes,357629,145.2389865,-38.47898608,Non-Intersection,BASS COAST,EASTERN REGION,2520856.507,2335825.123,3,3,0,1,2,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BASS COAST
2463646.699,2405165.423,482,T20150014549,ABS to receive accident,Finished,8/07/2015 0:00,23:44:00,Yes,Collision with a fixed object,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,357457,144.5869209,-37.85385239,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2463646.699,2405165.423,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,WYNDHAM
2304337.002,2496471.764,292,T20150014350,ABS to receive accident,Finished,9/07/2015 0:00,3:00:00,Yes,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,No,Not at intersection,Serious injury accident,Not known,Yes,291569,142.8009003,-37.01147561,Non-Intersection,NORTHERN GRAMPIANS,WESTERN REGION,2304337.002,2496471.764,2,2,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,NORTHERN GRAMPIANS
2462323.796,2423262.393,281,T20150014351,ABS to receive accident,Finished,9/07/2015 0:00,6:00:00,Yes,Vehicle overturned (no collision),Thursday,OFF CARRIAGEWAY TO LEFT,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,110 km/hr,Yes,291499,144.5727968,-37.69075518,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2462323.796,2423262.393,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,MELTON
2496449.411,2413187.28,950,T20150016176,ABS to receive accident,Finished,9/07/2015 0:00,8:45:00,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Dusk/Dawn,No,Not at intersection,Serious injury accident,Not known,No,293978,144.9594604,-37.78225417,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496449.411,2413187.28,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2558798.918,2378851.301,311,T20150014363,ABS to receive accident,Finished,9/07/2015 0:00,10:30:00,No,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,291523,145.6701388,-38.09009529,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2558798.918,2378851.301,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,TOWNS,TOWNS,CARDINIA
2498813.875,2406969.237,2726,T20150019476,ABS to receive accident,Finished,9/07/2015 0:00,11:20:00,No,Collision with vehicle,Thursday,LEFT REAR,No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,37610,144.9864822,-37.83838109,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2498813.875,2406969.237,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,"MELBOURNE,STONNINGTON"
2492569.404,2413268.772,184,T20150014365,ABS to receive accident,Finished,9/07/2015 0:00,12:20:00,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,356993,144.9156669,-37.78152086,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2492569.404,2413268.772,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,"MELBOURNE,MOONEE VALLEY"
2508193.746,2404082.015,352,T20150014421,ABS to receive accident,Finished,9/07/2015 0:00,12:30:00,No,Collision with vehicle,Thursday,RIGHT REAR.,Yes,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,605907,145.0929998,-37.86502214,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2508193.746,2404082.015,4,1,0,1,0,3,2,2,0,0,4,0,0,0,0,0,0,0,0,3,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,"BOROONDARA,MONASH"
